source_id,RA,DEC,Type,Period,A1,A1_error,A2,A2_error,A3,A3_error,Phi21,Phi21_error,Phi31,Phi31_error,Fe_H,Fe_H_error,E_BV,E_BV_error,Distance_modulus,Distance_modulus_error,NA
674694939356598528,117.37413605666453,22.623954598971142,RRab,0.4089085061701849,0.293094,0.0081079835,0.099609606,0.008427888,0.03781323,0.006389987,3.9848058,0.08810551,1.622863,0.2627775,-1.1139509892445263,0.4321815800203559,0.0603,0.0005,18.995731476988468,0.7162708278725526,
4321855440547580800,293.4452713625089,16.241324095533564,RRab,0.4178224806295866,0.19184257,0.0045823823,0.09422434,0.005141976,0.052750368,0.0046536257,4.5229697,0.07210248,2.8927622,0.109588176,0.0302817005057943,0.4346778958482616,2.6443,0.0627,10.820382323858375,0.5896930979058407,
1872873579530139776,313.46180023754005,39.3305842976574,RRab,0.3443484171738363,0.33572954,0.022746958,0.17638451,0.006929486,0.10474467,0.012360519,3.9709487,0.06716244,2.229535,0.1213342,-0.1853708153147918,0.3828499351452584,0.987,0.0515,13.50672582828814,0.5770695034347251,
4415977591544125440,234.2578123418396,-1.2188980780812788,RRab,0.3646213705561798,0.3233905,0.013061896,0.12192987,0.01142364,0.043695994,0.004328434,3.8240125,0.07182321,1.9646833,0.2141134,-0.5468463045867981,0.4101271237713962,0.1333,0.0024,14.321852165284303,0.5997625918228664,
5965778229210270336,258.31876212095426,-41.7655420413737,RRab,0.3578251866884469,0.21559784,0.030303085,0.14120333,0.021932496,0.085698545,0.028407272,3.9329247,0.30104282,2.2674022,0.49110535,-0.2245717181208805,0.5938443201566442,1.9351,0.158,14.385158481073846,0.7516622886281596,
2970194224213389824,84.73145556773517,-18.54364648246602,RRab,0.4034114629883047,0.2771444,0.0020258504,0.09980248,0.0023410744,0.020204652,0.0031519854,4.2382665,0.015305954,2.4375358,0.12022382,-0.3176499675850913,0.4106915178946805,0.0648,0.0012,14.561280190923824,0.5632890689531239,
529343689757418112,10.85140583349705,67.75203915669202,RRab,0.3493745728777803,0.3112565,0.013475001,0.1878888,0.021849584,0.11825818,0.016531115,3.9703543,0.083562605,1.8684428,0.1841948,-0.5526926474716808,0.3843752836587512,1.4506,0.0691,14.13141734129207,0.6418339108237124,
3822249554586789376,149.5240923532562,-4.579091660932291,RRab,0.3311975532140711,0.28869605,0.017464202,0.09739452,0.021034835,0.06101774,0.022063136,4.3312984,0.18438897,1.8110367,0.383443,-0.5057719223380946,0.5002801833134082,0.0245,0.0004,14.109501138254664,0.6160125651475948,
4307892746732038144,290.49659102861307,8.415587036817367,RRab,0.3245805848559389,0.30532515,0.014977078,0.14871426,0.013956967,0.06089828,0.013557593,4.206705,0.0855563,2.1301417,0.22371292,-0.1690890479504611,0.4198840679909992,1.0676,0.0258,12.82465533342613,0.5740183459636343,
4537291313647857408,278.7126664957988,26.5949104141914,RRab,0.3571553954916652,0.32191738,0.016460232,0.177573,0.0118747335,0.0852136,0.013077724,4.0503116,0.0522083,2.160665,0.11243827,-0.3211873449787418,0.382192700103618,0.1162,0.0037,11.807037256594048,0.5638359784060182,
1946304738456939264,328.8619347866048,32.75824441942056,RRab,0.4203206704369726,0.1980717,0.0013428194,0.092298344,0.0015834686,0.048884433,0.0015723236,4.3366275,0.016637266,2.6585128,0.038478922,-0.2037776889251977,0.3994105888925569,0.1149,0.0015,12.175358352899057,0.5683104153147868,
5932580498530393728,242.63994192097985,-54.5571208832538,RRab,0.4663349963443064,0.16918595,0.0016863059,0.06957672,0.0020861847,0.029601201,0.0023731787,4.446313,0.029173989,2.8196971,0.052209966,-0.3076439557109006,0.4176462856986654,1.5699,0.0748,9.579646907599052,0.6217108429542685,
4081034120298848256,289.388942605432,-21.76745342414688,RRab,0.3867247108803165,0.30822507,0.020296248,0.13269328,0.020403953,0.061612815,0.022931712,4.287832,0.20839326,2.321864,0.4092719,-0.3337699853857562,0.5410335243395739,0.1225,0.0061,12.55280059590801,0.60820648544032,
4320718652951546112,289.4070863259873,15.031251970851493,RRab,0.443211072960835,0.18107201,0.0050402153,0.09419144,0.005851823,0.060721558,0.0063807843,4.4913626,0.06430376,2.8809144,0.11029509,-0.1217619189326341,0.4257430516157974,3.0556,0.0432,9.834209737301135,0.5864113390984032,
4173750919346463104,271.65066961665866,-5.550615770866718,RRab,0.4251232518490024,0.24152963,0.013981634,0.10416493,0.014302932,0.040242996,0.010651599,4.44833,0.08507176,2.6331081,0.19843474,-0.2543124337619632,0.439351595741918,1.5303,0.0317,12.916552681453352,0.5892718820391761,
2223277279473185280,334.2356866589959,69.4523412022321,RRab,0.4053767525391223,0.2834779,0.015266736,0.106110975,0.015931442,0.072141826,0.017266775,3.929332,0.10070021,1.919677,0.21731903,-0.8153445965921288,0.4094983709191198,0.5424,0.0383,16.140789087045796,0.6611994217107454,
4669337020844465920,59.361533486726856,-66.52842735875875,RRab,0.4546444000103699,0.1731087,0.0042599747,0.053446658,0.005354153,0.021305786,0.0051287035,4.3365006,0.09127206,2.617299,0.16630112,-0.4330153600575527,0.4337410146282081,0.0579,0.0025,17.591444900816114,0.5920732711062366,
3278874447192970880,68.2296110181022,1.434737677304555,RRab,0.4078045574092976,0.26234663,0.0032047348,0.08809414,0.003140967,0.026051236,0.005304001,4.2873516,0.07042999,1.9206439,0.14902677,-0.8279100276216017,0.3855219607283057,0.0801,0.0021,17.04607720773405,0.6490676405226252,
3286723895062963840,66.61501303974342,7.170103986068321,RRab,0.42204815026176,0.18285564,0.008700079,0.022253703,0.010859111,0.021817487,0.016946232,4.16373,0.35674655,2.5590928,0.37706837,-0.3068200019527681,0.5320663735713068,0.1759,0.0027,18.35409120054678,0.6052061661864908,
5870126863683254912,204.62102783916544,-58.83048919445236,RRab,0.3823832816263102,0.3126371,0.018418632,0.13210978,0.013742821,0.07235205,0.015501602,4.176188,0.09237872,2.640841,0.28767452,-0.0098366730260214,0.4842146627141784,0.9485,0.0738,15.256682268447284,0.6027179074349888,
2029136653105094528,301.4257816881224,28.860290324819548,RRab,0.4252969480153228,0.17370574,0.00416924,0.092815794,0.0063252677,0.049780328,0.0041300044,4.5058823,0.08929488,3.1007245,0.14867169,0.1842829685149586,0.4507127277060251,3.2451,0.4372,9.747149168815811,1.2271289907830811,
1836387003407027712,302.8428534921666,26.475557456572123,RRab,0.396439608381629,0.24890636,0.0027902715,0.1363052,0.0031867006,0.077695705,0.0031783262,4.2766724,0.03289128,2.468837,0.060524788,-0.2495330465180408,0.3980627745968573,1.1134,0.0376,14.192551853025051,0.5778385370323367,
2667753450544543872,324.60185004719466,-6.705070493599609,RRab,0.3928602692458732,0.32968572,0.0035575998,0.12222812,0.006959387,0.049147766,0.0060233944,3.7793372,0.023559539,1.7740468,0.09164682,-0.8827705023145961,0.3698093057532883,0.0359,0.0013,16.043261340648087,0.67081823993657,
6750122648534747392,298.5080410861369,-30.252919579278664,RRab,0.4245030616398538,0.20918423,0.001657091,0.08077644,0.0016484717,0.03568952,0.0015078317,4.4097986,0.022120498,2.6051776,0.0538821,-0.2771250481011885,0.4006710152847733,0.1316,0.0033,8.926788413468332,0.576272169601586,
4270716574922266880,275.369782799809,-2.584711231027405,RRab,0.386622321037255,0.2768882,0.027431559,0.13140637,0.023881996,0.08593867,0.025494361,3.889919,0.23405387,1.636912,0.4515073,-0.9770566017567656,0.5448656583100187,1.9795,0.0609,10.797484848491893,0.7437307172180606,
1824431021398992896,295.8164877303845,18.88445748634763,RRab,0.492320017378947,0.13513799,0.0043800315,0.05324368,0.005482159,0.031081473,0.006093983,4.510342,0.08375719,2.8597808,0.18241778,-0.4141821444531558,0.4529285787940695,1.1675,0.023,13.966271000446886,0.5985266799704632,
4311977088822282496,283.67780419751654,10.850964677923193,RRab,0.3931185607777544,0.30975184,0.013762098,0.12121888,0.01754934,0.07383394,0.024641462,3.9476469,0.10359288,2.1717787,0.2834344,-0.5103360343165372,0.4610288505354745,0.7983,0.0088,14.049281289608633,0.6107567618694918,
6109120799902812928,207.6737529508036,-42.24301438449478,RRab,0.3326378934790051,0.32542756,0.018700128,0.11959173,0.022635603,0.079317644,0.021917712,4.319027,0.14710972,2.354465,0.3010801,-0.0029432088084785,0.4722163328061504,0.0947,0.0008,11.587647898466374,0.5711014292948573,
468529087451089024,61.66217950674238,55.49986578136859,RRab,0.3687147939797252,0.30639338,0.018035108,0.12539294,0.018770056,0.05835665,0.016138528,3.8050437,0.16117975,1.4641503,0.27299017,-1.0400658245874743,0.4442470692072702,1.1172,0.0461,8.155302230884494,0.7111970126419732,
2218658441580455168,333.3888994580295,65.45558423229427,RRab,0.4299218030840404,0.18871772,0.0076127257,0.10303887,0.0131106265,0.07202993,0.0115998145,4.4621124,0.09083941,2.585538,0.20926706,-0.3256602871164239,0.437792782083909,0.8621,0.0974,11.541636280392598,0.6302098924471485,
5910595213772991360,264.7874590858192,-62.06761206081853,RRab,0.3603175035541487,0.31653672,0.0036023615,0.11677318,0.004339899,0.0422213,0.0028080826,3.8621566,0.029071197,1.8495871,0.08393918,-0.6311502707255255,0.3666759677471937,0.0727,0.0009,17.033190875803147,0.6284345174237762,
4321380765058579584,293.60664303759893,15.50764980163212,RRab,0.401548121086351,0.24967822,0.019964926,0.13915087,0.020967273,0.07488155,0.015959501,4.1678085,0.15991695,2.5955365,0.22406481,-0.1587877620292482,0.4416568798105961,1.7989,0.0518,13.65180817336819,0.5878848998191886,
3578914334141083648,190.29928175022584,-9.41816183708919,RRab,0.4703010452855196,0.21372665,0.0016010705,0.04102862,0.0014129835,0.018714145,0.0020556683,4.8086576,0.062344916,2.7744427,0.13625243,-0.3721946633346337,0.4285282085563706,0.032,0.0011,15.2997545057337,0.5857236934144574,
6899992165073132032,309.60943798491235,-12.680122416871644,RRab,0.3738363880204889,0.23728341,0.007829314,0.035236947,0.0069485134,0.019976223,0.008543972,4.009621,0.22546738,3.4063406,0.3442339,0.7571682104862864,0.5328921361670731,0.0429,0.0007,17.76963050106384,0.6297706256689461,
1820321626702667136,298.61334657857253,16.658934171333602,RRab,0.4121582574709974,0.25308,0.004627334,0.0889725,0.0058528353,0.03219846,0.0047588353,4.17389,0.03482199,1.8803642,0.13303207,-0.8899359809640354,0.3876754243254605,0.3581,0.0091,16.864065474669932,0.674118679440731,
6066373303970045056,196.47908221853595,-56.955405216315,RRab,0.3611437145166408,0.296783,0.006346669,0.11389238,0.006851598,0.042332783,0.005973574,4.032467,0.041504033,2.0584068,0.1155031,-0.4394452235673561,0.3840231738702512,0.3676,0.0081,11.24955406259886,0.5999848914933212,
2086238135914133504,300.111901796673,48.99378268498906,RRab,0.360016814123462,0.3303042,0.013736709,0.15476358,0.008959025,0.06468752,0.008890742,4.034981,0.0651338,1.9158455,0.16760261,-0.5671985483852139,0.3892535011421268,0.2304,0.0057,11.56350319354786,0.6090447339917912,
5516381919694215040,125.87183404214235,-47.70722897583307,RRab,0.3382297402635317,0.24754006,0.009174607,0.14215395,0.008335574,0.08092769,0.008133986,4.1941786,0.070919536,2.475219,0.11692864,0.0795308015373993,0.3921825271279303,1.0451,0.0342,12.77909677556953,0.5730376716787293,
2019135289200635392,290.59147789400794,22.278017088792623,RRab,0.4106401057997753,0.2359869,0.015434245,0.1057857,0.013110032,0.045285337,0.012841825,4.3139787,0.1281606,2.2614934,0.25521305,-0.5232487911887528,0.4599151543855443,1.5018,0.0311,12.10520286153285,0.6220219828775883,
4150261983734640512,270.8281891910935,-13.33054388897804,RRab,0.4471047451053948,0.16316803,0.027849272,0.08793333,0.03164678,0.04516188,0.031600516,3.4983923,0.31933755,1.6696215,0.71714944,-1.281987125334941,0.7490946836708058,1.4916,0.0209,15.877162795093785,0.8382875488765044,
5877339698653582464,221.2282978253364,-62.60440105532412,RRab,0.4935671660912308,0.10594687,0.014452852,0.06172075,0.015476054,0.049598828,0.018608013,3.9169834,0.36427513,1.266057,0.4132313,-1.919204191806331,0.5393136825585974,1.6073,0.0675,16.004043373705773,0.9607612056421564,
